"488nm525-40-A","488nm525-40-H"
1209.8,1431.2
1858.7,1886.6
1264.3,1142.1
1873.6,2124.6
2269.3,2160.1
465.9,614.5
1676.9,2094.8
6061.2,5938.4
1016,1048.2
919.2,1181
2640.3,2929.2
810.6,897.5
439.5,765.8
4038.3,3828.9
4597.6,4964.2
595.4,600.1
1435.7,1804.5
21441.9,21218.2
775.9,953.7
542.1,658.4
2258.9,2411
6658.7,6993.3
1038.8,1203.7
1704.3,1397
4926,5497.2
11085.3,9494
4389.2,3956.7
9102,9360.8
2131.8,2581
3714,3476.3
7138.5,4086.3
1548.2,1682.6
2308.7,2640.4
569.4,795.2
1351.5,1726.8
1784.9,2127.6
2043.3,2103.5
4923.5,5009.3
2535.6,2804.9
9402.1,9337.1
1811.9,1253.4
3922.7,3655.2
1306.4,1300.9
6758.6,6033.5
3157,3495.4
7640,7565.9
740.7,822.1
1328.2,1475.9
1175.1,1230
6836.9,4403.3
7539.3,7912.4
1656.8,2071.5
405.5,1026.6
5594.2,5613.1
3513.2,3424.1
2508.5,2696.2
4370,4253
17335.5,17045.1
1204.2,1588.9
4740.7,4456.6
2041.3,1940.7
2844,3207.5
423.1,689.7
1338.2,1485.5
13732.6,13362.5
953.4,1419.7
953.5,998.8
4794.9,4922.8
5198.7,5087.7
944.9,802.4
1407.2,1888.1
6009,6719.8
686.2,984.7
1570.3,1721.2
5611.4,5897.4
4481,4494.2
990.2,764.4
2433.8,2985.7
7085.4,7010.3
6133.5,6275.4
4148,4143.4
1541.8,1740.6
2900.3,2910.1
5544.3,3669.8
4688.5,4302.1
3260.9,3404.2
9926.9,6121.3
3330.7,3777.8
5728.6,5783.9
1616.1,1753.6
2520.5,2538.7
2002.3,2408.7
6804.2,7315.6
1236.9,1654.6
1236.6,1419.5
3106.4,2959.3
1889.6,2629.2
4444.6,4856.5
2769.1,3286.8
1051.6,1143.8
2356.4,2483
3568.3,3254.4
7456.2,7434.8
1897.2,2050.2
1047.5,1547.7
2612.5,2657.2
2214.9,2278.3
2995.3,2786.8
4058.4,3757.1
2696.5,2964.8
1413.3,1523.6
5676.1,5872.3
5932.1,6481.8
23649.2,24106.2
3647.1,4075.1
3262.9,3554.7
3255.4,3345.9
2914.8,2677.1
8249.2,7973.4
2018.6,2261.8
4702.5,4893
2783.4,3081.1
1300.1,1635.6
181.9,596.1
10439,9955.8
4493.2,4542.9
11058,10927.8
180295,172272
1164.7,960.7
6318.4,5873.4
2009.5,2382.2
3321.2,2948.4
6229.3,6554.9
246.7,1059.7
1471.8,1489.7
3082,3231.4
1097,1053.6
901.8,838.1
2724.6,2884.4
7034.7,7494.1
1814.2,1554.6
919.2,1185.8
4858,4761.9
7470.2,7187.6
4733.9,4334.6
-31.3,551.8
392.5,911.6
742.6,1376.5
5783.8,4846.4
536.6,1054.8
4165.8,3957
5229.7,5170.8
9541.9,9557.3
2122.8,2434.8
2227.5,2462.2
2529.4,2869.1
9062.5,9089.6
1401.2,1296.9
1018.7,1078.3
8984.3,8819.6
2230.6,2112.3
1703.1,1681.8
1863,2374.7
6208,6266.7
6758.2,6885.8
3017.8,3629.1
5337.3,5388.8
10138.4,9786.4
3916.2,4064.7
7980.2,7676.4
5130.2,5251.7
6588.4,6323.2
7702.9,7802.3
9764,9779.4
2852.7,2897.8
918.6,682.9
8102.3,8243.9
4059.7,4052.4
1687.3,1957.8
2200.1,2408.2
984.9,1140.2
1459.7,1812
389.9,633.3
924.5,1386.7
3696.3,4352.7
1068.4,1574.6
7897.7,8095.8
2864.4,2463.3
780.6,909.2
597.5,846.4
16542.8,15678.4
2725.7,3026.8
3850.7,3794.2
3028.5,3155.9
2993.4,3149.1
91508.6,87092.1
1705.7,2078.8
656,1143.2
2264.7,2536.9
9095.7,9262.3
1130.6,1241.8
1248.5,1494.7
17414.5,16954.7
3318.7,3490.2
1265.8,1741.1
4549.6,5109.8
5405.8,5612.8
1715,1931.9
5560,5273.6
9211.5,9029
3529.4,3609.1
2279.6,1843.6
26419.9,26775.3
71372.3,69289.7
6144.4,6425.8
6928.6,7403.3
544.6,1146.2
5732.8,5965.6
359.9,624.6
1024.5,1223.7
4790.2,5085.7
2759.4,2570.4
2897,3267.8
3004,3319.8
15565.9,15480.1
2295.2,2392.7
6645.5,6702.2
6991.3,7234.9
1383.5,1338.5
1895,1907.4
1700,1845.6
718.7,857.8
1798.6,1922.9
25005.1,25852.4
2601.8,2461.8
1845,1526.1
4225.1,4232.2
5443.7,5834.6
1303.9,1828.2
1824.2,2124
2532.8,2346
2041.7,2187.6
1212.4,1678.6
3900.1,3859.5
1570.4,1775.3
1334.1,1389.2
2675.1,3144.5
1930.3,2254.4
504.1,822.8
2089.7,2052.5
1433.3,1676.9
9686.3,9509
2036,2309
609.2,690.8
1162.2,1106.2
6153,5657.2
2660.4,2565.1
2092,2460.8
8099.1,7832.3
5355.5,5394.7
11152.7,10933.8
2831.2,3170.2
796.6,1275.1
3455.9,3369.9
5040.8,5029.1
355.1,749.8
11073.5,10505.6
353.5,644.7
1810.1,1971.6
1914.4,2172.1
1098.3,1368.1
608.1,890.2
5616.9,6129.8
2563.1,2659.3
1626.7,1455.6
7957.1,7800.4
8889.9,9321.5
24972.3,24812.9
7315.3,7008.7
901.5,1348.2
2247.6,2311.2
1063.1,683.7
2653.1,2936.2
8021.6,8065.6
983.6,798.7
5389.7,5631.7
1125.2,1176.1
1811,2053.6
5967,6295.8
1864.4,2464.1
1265.2,1704.7
1022.3,1393.2
3893.8,4202.9
13364.2,12771.7
6130,5610.5
3188.9,3194.3
2353.1,2450.9
1500.8,1283.9
817.6,1096.2
1408.2,1641.8
6027.3,6120.7
6572.5,6545.9
802.7,1003.6
975.1,1235.5
856.4,927.3
1283.6,1117.2
10729.1,10280.5
816.1,1278.8
814.1,1143.8
3472,3526.4
494.3,926.4
3354.7,3034.8
1387.4,1637.3
1090.5,1387.7
4603,4953.2
521.4,1061.1
1222.1,1436.1
7745.6,7715.2
1710.2,1470.3
347.3,731.6
4484.5,4582.7
17602.7,17533.8
1355.1,1523.1
2798.4,3337.9
641.3,765.1
2928.2,3005.4
3046.6,2925.8
940.3,836.8
2575,2685
1625.2,1808.2
2454.9,2796.1
1456.8,1512.1
14751.4,14496.5
2290.9,2007.2
1305.6,1258.2
722.8,1101.6
1028.6,1088.4
3219.8,3220.9
9142.7,9101.7
1440.4,1803.1
876.4,910.8
3562.2,3727.5
3310.7,2984.1
1112.2,1374.9
1953,2109.6
3805.7,3648.7
1460,1743.4
654.5,827.4
1628,1381.6
-83.5,487.4
2603.7,2993.8
2299.8,2484.6
2061.1,2076.4
23556.3,24147.9
5692,5710.1
1523.7,1898.6
975.7,1060
3862.9,4225.3
1847.7,1777.8
1670,1529.9
13382.2,13747.6
501.9,671.3
11240.6,10992.5
1676.3,1630.4
2173.6,2118.8
1643.8,1565
3145,3493
3459,3942.4
6539.2,6378.8
495.9,933.3
9321,8873.2
2552.9,2582.3
1712.3,1714.8
2071.5,2430.2
8145.4,8125.1
1300.7,1328.9
2145.8,2051.6
2967.5,2986.7
941.2,1149.8
3226.7,3199.7
1110.4,1002.4
2394.5,2875.8
5072,5413.6
4946.4,4840.1
3097.7,3356.4
996.9,1171.2
1053,1186.5
4790.5,4815.4
1137.7,1256
1228,1235.4
3230,3461.6
5059.7,5993.8
1424.1,1170.9
1395.2,2100.4
741.3,949.8
3301.7,3470.6
699.8,994
167.9,809.3
1422.7,1529.8
1500.6,1455.9
724.1,801.6
4461.5,4674.7
1379.6,1659.5
908,1343.6
4788.6,4544.5
1046.2,1212.5
1311.3,1285
12373.4,12483
2877.4,3214.6
946.9,1357.3
412,987.7
2106.4,2054.3
518,1121.6
1649.5,1892.8
10003.6,9843.2
3865.2,3862.8
2515.5,2959.2
2046.7,2246.3
5206.8,5315.6
1780,1830.7
1975.5,2594.7
291.2,789.8
3797.2,3754.2
3702.2,3906.9
7686.9,7569.9
250888,255013
971.7,1613.4
1009.3,1084.8
3413.5,3401.6
31204,30965
1158.4,1249.1
2234.7,2224.2
434.9,620.1
845.6,1218.2
1580.9,1456.5
5480.5,4381.6
4495.7,4312.7
480.3,569.2
9042.3,8601.7
8205,8179.4
1293.5,1829.6
14019.3,14188.6
1338.1,1404.4
745.5,718.1
4344.6,4632.2
542.9,452.2
728.3,1234
3029.7,3313.8
1782.6,2247.9
3204.6,3497.6
1868.5,1961.1
797,921.9
1864.2,2095.8
1377,1543.6
1727.8,1950.4
10052.3,10205
1436.6,1887.8
4194.5,3405
1997.5,2198.4
3220.4,3171
1306.4,1166.6
9794.4,10421.3
1452,1571.7
1676,1897.2
5504.3,5154.8
2558.5,2678.2
5225.5,5515.9
1809.4,2029.1
3205.1,3077.9
675.2,574.8
2081.8,2091.6
1424.6,2160.3
5468.7,5978.2
3720.6,3587.1
1000.7,906.9
1791.9,2129.9
1865.5,2106.6
1325.5,1067.9
4061.3,4272.1
1820.2,1623.7
6543.7,6536.1
13454,12843.8
6163.2,6062.9
5108,5317.6
1999.5,2343.8
1156.3,1497.2
1755.4,1913.4
1321.9,1323.2
1284.8,1545.7
1732.5,2202.5
1803.7,1792
6112.4,6370.3
1391.5,1395.4
25098.5,24551.4
2630.3,2700.6
3835.8,3798.1
1016.8,1259.9
4789.1,4524.9
1890.8,2293.8
611.2,742.6
1578.6,1488.2
6754.4,6652.2
5567.2,5588
6566.2,6449.8
1828.1,2103.9
1816,2266.7
6397.6,4523.5
2322.2,2319.8
79276.9,78567.3
1935.1,1981.2
1356.6,1264.5
8666.6,8510.8
6657.2,6748.5
1737.1,1199.8
341.5,1525
1158.9,1381.3
894,1241.2
2493,2846.2
2252,2299.9
7553.1,7652.1
1692,1900.8
757,999.2
1868.7,2590.3
267.2,746.2
2267.7,2042.9
2558.4,2354.7
2028.9,2633.9
1059.3,1165.1
41206.8,40900.8
2488.2,2520.2
2564.6,2483.6
3243.6,3226.2
6492.8,6713.7
4842.4,4776.5
3023.9,2625.8
1595.1,1459.3
284.6,674.2
21461,20826.2
7431.7,7383.7
1128.2,1536.1
1622.5,2095.8
1488.4,2633.4
1935.2,1675.7
7562.4,7147.2
2857.3,2897.7
2382.5,2415.4
2742.2,2752
803.9,706.3
3348,3507.4
5894,6175.4
2965.8,2908.6
1354.3,1651.9
895.2,1324.4
1092.1,1184.2
4751.2,5314.6
2058.7,2260
1853.4,2145.3
1226.7,1617.8
1248.6,1239.9
4298.5,3602.7
1397.5,1817.1
10869.2,10723.6
4970.6,5157.2
1523,1869
2635.4,2643
2487.9,2726.6
859.9,861.3
7904,7979.7
6554.3,6442.8
1445.6,2412.1
885.6,1165.9
1445.5,1879.2
2139.7,1958.3
5272.5,4942.7
1123.7,1426.9
5708.4,5522.7
2621.9,2329.9
7008.2,6909.4
2933.9,3161.1
2859.2,3584.2
10378.1,11035.6
32922.6,33585.4
141514,137786
1723.9,2049.8
4301.6,4755.3
1831.1,1418.2
1033.9,1048.6
25731,25842.2
3956.6,3144.4
1782.9,2209.5
10249.8,10260.9
1761.7,1783.7
5002.4,4866.4
1498.2,1776.1
107902,107340
6656.2,6926.9
2786.2,2760.7
10447.5,9662.2
3376,2954.5
7411.5,6399.4
2416.5,2459.4
5938.7,6281.8
3646.3,3662.1
41187.6,40178.9
335.8,803.9
1687.7,1710.1
1112.7,1230.6
13202.7,8890.6
2774.2,2540
975.4,1201.3
9014.7,8593.8
3074.6,3007.9
5466.1,5521.6
4507.5,4210.7
2698.8,3136.7
681.5,841.1
506,761.9
945.9,958.6
3941.1,3621.2
9944.1,10192.5
1479.8,2126.4
4790.6,5022.8
1132.7,1012.5
3080,3541
5585.5,5414.4
4388.3,4798.4
104.7,706.2
163.4,677.3
1733.5,1873.2
3272.4,3278.3
8192.8,8402.8
1281,1774.2
1182.5,1531.9
6048.1,5828.1
678.2,1198.8
7540.2,7400.9
2887.3,2971.6
1184.5,974.7
1211.2,1818.9
6409,6265.6
2680.7,2920.2
1945.1,2267.6
5090.4,5052.1
1706.1,2129.4
1450.8,1929.7
3698.6,3275.3
5541,5754.2
1404.6,1928.4
1200.3,1276.9
1732.5,1607.2
911.7,1414.3
957.5,1143.1
2116.1,2095.2
3454.8,3086.3
3149.5,2869.6
7883.5,8079.8
1957.2,2120.7
770.4,745.4
5522.7,5572.4
4418.3,4162.9
43565,41962.5
870.2,1240
4434.9,4554.3
5398.5,5711.4
1933.3,2284.6
5004.6,5092.4
1384.2,1228.4
22937.7,22838.1
8967.6,8244.9
3710.2,3538.6
1770.1,1945.6
1126.9,1479.3
2443.6,2309.2
5565.3,5614.4
1433.6,1590.8
2541.7,2388.5
1583.9,1843
2674.8,2478.4
4591.9,4574.6
6948.4,7437.3
976.5,867.7
10445.4,9134.3
3962,3902.2
15199.5,14715.9
3330.9,3013.1
5823.5,6161.6
1635.5,1516.8
607.1,691.2
572.2,712.9
2571.2,2822.3
48102.6,44144.3
293.6,849.8
1164.5,1526.7
1019.7,1274.2
985.2,922.9
1355.4,1530.7
1781,1786.6
1644.1,1813.8
1989.4,2097.1
3712.1,4139.6
125103,120092
2964.6,2898.2
925.6,811.3
3596.9,3647.2
284737,277382
3936.3,4036.9
1937.5,1898.8
1119.3,1760.7
1879.2,2172.5
1244.5,1156.2
3547.9,3642.4
6798.7,6822.9
1100,933.6
1153.7,1468.4
3165.3,3226.9
6202.4,6091.2
1268.3,1689.7
749.9,1106.3
1586,1939.4
1938.5,2149.6
1505.8,1574.1
811.5,846.1
1809.2,2038.6
1982.6,2048.2
1611.8,1442
3517.6,3455.9
5597.6,5769.6
3484.3,3344.7
2026.9,1966.6
2368.4,2751.3
2052.5,1999.6
2732.6,2992.5
476.3,1086.4
4468.3,4046.4
317974,298099
1701,1673.2
2057.4,2406.3
2299.3,2322.8
3212.4,3181.1
8166.1,8059.2
448.2,776.9
5474.7,6086.3
2122.3,2539.6
108575,111192
4272.6,4105.8
2101.7,2237.8
9965.5,10194.6
760.2,1205.4
2288.1,2149.8
1836.3,1788.8
516,1043.9
1361,1353.6
7133.2,7384.2
3354.1,3387.6
988.4,1532.1
1705.9,2103.3
4722.3,3969.7
5728.9,5288.5
3010.4,3271.2
1148.8,1285.6
3336.5,3194.2
1615,1471.1
2819.4,3094.8
1058.8,1350.3
1547.5,1775.8
13302.6,13084.4
1878.2,1814.9
3595,3782.2
6224.2,5708.4
1491.4,1571.2
8124,4890.5
1260.5,1399.4
3675.5,3925.6
509.2,857.8
4332.7,4644.4
10097.3,10909.8
1249.2,1542.6
4194.6,3864.2
3941.4,4420.2
6569.4,6681.3
4764.7,4913.8
5273.5,5426.7
13404.5,13385.9
2972.2,3011.6
1253.7,1111.8
4092.1,3645.2
1834.1,1336.5
3432.1,3246.8
1100.6,1103.8
693.3,1038.4
-450.8,602.8
3677.4,3854.6
1313.9,1589.3
387,521.2
1019.9,1214.3
8835.5,8371.9
5433.4,5373.1
695.1,1252.1
11280.8,10971.6
564.5,1030.7
5791.2,5493.8
3851.7,3810.2
9247.6,8699.1
4109.9,4018.7
746.8,1244.8
1321,1747.9
2858,3345.6
1659,2261
21454.4,21279.3
1402.6,1953.4
3915.3,4201.7
1280.1,1643.3
1993.2,1783.6
66548.9,66457.5
6173.5,6373.6
1851,1671.8
4534.4,4200.1
1953.7,1744.7
1595.7,1900.4
262,767.4
6973,6603.4
3516,3949.6
10514.8,10412.6
1117.3,1318.1
7292.8,7347.9
1510.2,1692.4
1118.3,1165.8
163.6,776.2
1141.2,1026.6
1331.4,1476.2
2492.3,2562
3195.9,3329.3
542.3,1504.7
2348.9,1902.6
3092.7,3743.8
1100.1,1397.2
5414.1,5432.5
3003.8,2956.9
972.8,1438.4
13335.4,13358.6
2208.9,2198.3
2955.5,2990.2
5174.5,5697.6
8771.3,8539.6
1397.6,1609.8
673,1530.7
4747,3378.6
3544.3,3924.8
2165.9,2385.1
4263.2,4168.2
2678.9,3172.1
1478.9,1952.5
529.1,731.3
8304.2,7919.6
1741.2,1910.9
10939.5,10845.6
1505.4,1744.1
3500.9,3465.4
1043.8,1306.9
440.2,800
447.9,802.3
3479,4155.4
1332.5,1181.6
3226,3063.4
2750.3,2910.1
4002.1,3748.4
2481,2406.1
3347.1,3504.2
3482.7,3346.6
2394.8,2810
1037.4,1073.3
5550.7,5649.8
2580.1,2281.6
17504.5,17441.1
227.2,803.6
1103.4,1406.6
3365.6,3563.5
2831.4,2855.3
2688.5,2943.6
8448.1,8597.2
1592.8,1414.4
9397.1,9118.8
615.3,748.9
3274.9,3427
7071.4,6590.3
3487.3,3450.8
2103.6,2092.1
2357.6,2309.9
2505.2,2662.8
14175,15191.2
2617.2,2792.9
3567.7,3709.8
742.9,954.7
2092.4,2217.9
230,587.9
2200,2105.6
3046,3243.8
10629.2,10262.9
1450.5,837.6
8505.4,8864.1
1371.5,1606.2
2863.8,2666.9
2450.4,2691.2
1981,2035.4
804.5,1095.4
962.1,1164.4
3892.2,3990.6
2185.2,2244
6567.8,6562
1239.4,1601.3
808.1,961.6
5819.8,5960.7
879.5,865.1
1028.1,1195.5
2866.1,3350.8
7527.6,7215.8
3053.5,2389
4014.9,3990.6
5769.5,5801.2
5493,5659.9
2625,2252.8
12947.2,12894.3
4998.6,5192.3
2229.1,2225.8
997,1626.7
481.1,1427.1
11294.7,11933.4
7813.2,8127.7
14163.4,13762.4
1889,2247.8
30214.7,29688.7
13777.3,13617.2
2051.9,2369.4
1403.2,1668.4
7398.7,7923.7
1696.4,1922.3
43046.5,42757.6
838.2,961.8
14644.6,13906.9
1558.8,1643.9
11943.6,12220.9
3225.5,3710.1
3668.6,3905.6
1335,1378.7
1809,1689.1
675.7,851.6
1197.2,1463.8
717,991.6
5041.1,5391.8
2532.9,2867
1617.3,1934.4
3236.4,3446.6
3509.2,3578.2
325.9,637.3
940.3,1002.8
3072.5,3206.2
1654.9,2341.1
1637.6,1836.1
330.2,862.8
10490.5,10070.7
2034,1930.7
668.7,842.9
2726.3,2469.1
6420.2,6613.4
14495.3,13956.8
1599,1636.7
3138.4,3289.1
1126.9,1252.1
1678.8,1736.1
2831.6,3129.4
771.7,1159.6
7845.4,7353.5
581.5,679.2
1742.2,1294.3
11856.9,11835.1
11323.5,11639.1
1398.8,1774.3
4739.7,4538.5
2911.9,3377.9
1157.4,1554.8
1733.2,1611.5
19373.1,18404.6
2683,2770.2
3040.7,3026.7
1232.9,1330.4
1270,1079.8
7621.8,5417.2
712,1046.2
6831.2,7107.7
2079.9,2283.2
4544.5,4605.6
6840.8,6748.6
1707.1,1708.9
3331.8,3141.8
11365.5,10566.1
3319.1,3064.2
2021.8,1906
5433.2,5081.8
6525.6,6351.9
1051.6,1481.6
1681.4,2078.6
8981.5,8591.6
843.1,672.5
2952.3,3205
1177.2,1114.8
5763.4,5925.3
1592,2067.7
2037.4,1822.3
679.6,1156.1
7154.5,7681.6
1435.7,1462.8
2432.2,2600.9
1117.7,1206.3
3564.5,3490.7
2993.6,2827.1
3270.2,3266.9
3359.8,3581.1
414.6,653.8
1424.3,1684.8
4462.5,4233.6
6772,6916.7
10359.9,10745.1
828.1,1019.6
3009.6,2755.3
1370.6,1578.2
3591.9,3592.6
1866,1906.2
3989.9,4177.5
2467.5,2543.7
10354.8,9792.7
2103.2,2396.5
3682,3671.1
1284.6,1359.2
1291.4,1398.8
1377.2,1762.5
4601.2,4703.5
3062.2,2703.7
4273.2,4176.1
4153,4445.6
1301.2,1472.7
1554.2,1660.4
1253.7,1147.7
292.5,634.5
923.5,1111.4
2302.4,2266.3
5940.5,6295.4
4026.3,4412.6
10935.8,10958.1
2664.1,2762.9
154936,157838
257.6,580.9
34228.8,34949.8
2570.2,2404
21468.7,20841.8
3242.6,3257.6
4581,4722.7
861.3,920.7
3922.5,4337.1
1380.6,1603.5
3481.2,3855.8
3913.5,3943.6
1348.3,1566.4
3681.5,3693
6758.2,6914.2
1298.5,1577.2
1646,1587.9
1144.9,1125.1
2506.6,2548.1
3609,3444.8
5735.2,5822.3
3872.3,3595.6
3583.5,3606.7
10858.5,10245.6
12301.4,11560.1
665.7,900.4
2973.8,3018.9
7727.5,7466.5
313.4,938.3
264,1173.6
2712,2727.4
1622.7,1753.8
10061.6,9996.4
7514.3,7779.9
1714.1,1348.9
1541.3,1805.8
8267.7,6066.6
2179.9,2124.2
1907.9,2145.3
1163.7,993.8
3158,3442.7
10767.7,10731.6
1795.6,2379.5
570.2,911.8
2879.2,3394.8
20860.9,22102.6
6918,7075.7
1027.5,1481.2
1157.4,1262.3
46172.5,44099.9
4703.5,5033.6
1198,1503.2
9928.2,10550.3
8519.2,7866.9
4402.9,4346.7
1006.4,1457.9
6543,6642.6
3722.2,3261.4
7550.1,7661.8
1855.5,2195.9
1142.7,1352.2
2899.8,2704.1
2537.9,2639.3
1849.8,1841.7
1659.4,1591.2
2095.2,2239.6
2722.6,2802.2
3615,3826.2
3198.8,3228.9
20732.7,20261.7
3722.5,3842.8
808.5,1188.2
2315.2,1922.5
6294.2,6423.5
1704.1,1284.4
613.2,1090.9
1434.8,1713.1
10806.6,10372.6
10499.1,10396.6
2104.1,2526.7
6174.6,6021.5
2188.3,2654
9187.7,8628
2458.9,2938.9
2582.4,2799.2
9985.8,9789.2
13964.5,14213.7
-9.9,488.3
1339.5,1160.2
9596.4,9158.4
1367.7,2023.3
451.4,690.4
2433.4,2317.9
1494.3,1076.7
9406,9473
18002.9,18859.2
1871.2,1898.7
3595.5,3963
5720.1,5681.5
4048.8,3723.2
3312.6,3498.1
735.6,1345.5
767.1,1160.3
1372.9,1330.6
12374.1,12758.4
10589.5,10659.5
8229.7,8301.9
4487.8,4487.4
1350.7,1267.7
1278.2,1582.1
3077.8,2936.6
5681.8,5742.7
3568.4,3658
1071.6,1383.8
3361.5,3318.8
41484,40819.5
4970.3,5213.9
3600.2,3698.6
5856.6,6296.4
1269.4,1292
1120.8,1435.8
679.9,978.5
2691.4,2767.9
1637.1,2282.6
8955.2,9144.9
1005.3,905.2
2624.3,2613.8
3114,2534.9
594.7,575.1
5066.4,4744
241.9,757.3
1487.9,1865.6
1303.2,1215.2
4378.3,4836.3
3473.1,3721.5
600.4,805
4570,4728.3
517.1,933.2
3265.6,3280.3
1664.8,1964.8
26374.9,25813
1324.2,1976.1
7059.3,6651.5
2187.3,2138.3
304.6,665
1096.4,1033.8
4087.8,4238.3
671.1,771.5
1409.2,1275.5
3527.9,3758.1
10171.8,10400
3443.2,3165.8
371.1,615.8
1906,2172.1
1767.8,2015.6
687.7,941.2
6398.3,6533.4
2297.7,2236.6
1269.5,1563.9
10366.5,9682.2
377898,364065
4828.8,5133.5
3510.2,3474.4
913.4,1060.5
228.9,642.4
5769.2,5648.1
2355.2,2374.9
1225.5,1301.6
99707,96039.8
1017.9,1448.1
1448.3,1329.2
932.2,1100.4
1496.4,1827.2
472.8,713.7
9144.5,9098.5
909.7,1320
6502,6883.4
4440.1,5474.9
954.9,972.2
845.2,972
832.5,1193.9
7193.2,7539.6
509.5,895.6
2848.6,2997.2
2431.6,3056.5
4580.1,4158.8
2248.3,2460.9
256.1,671.8
2799,2805
4847.4,4619
1870.8,1470.4
2038.2,1890.8
401.7,746.2
958.9,1405.3
1596.9,1086.3
1031.8,1314.8
2053,1870.2
4869.5,4883.9
942.6,1868.1
4141.6,3933.9
1038,1257.6
2777,2764.8
2246.7,2414.3
1254.6,1464.3
16667.1,16721.8
2058.5,1614.7
2082.7,2165.8
44412.2,43626.2
11854.7,11642.9
1759.5,1986.6
3182.8,3165.1
1706.1,1901.8
786,1041.6
5155.9,5225.1
2614.2,2712.2
2118.8,2192.1
4531.4,3951.3
928.6,770.2
11352.1,11315.3
7698.5,7782.2
1132.3,1089.7
3295.5,3863.4
23715.7,23352
1948.5,2019.4
1748.3,1699.9
8290.2,8124.4
2142.7,2494.1
12956.6,12596.9
3256.2,3502.6
4044.2,4370.6
1409.4,1500.2
319.2,556
4616.6,4729.6
6554.5,6618.7
748.2,819.6
3153.6,3371.5
7649.5,7775.6
1339.6,1389.2
1800.6,2008.5
1012.8,1116.9
1735.8,1869
3946.5,4438.4
433.9,723
5881.3,6302.4
801.7,682.8
1527.4,1630.6
932.4,1109.3
1794.5,2017.2
2363.8,2146.8
11510,11667.9
2279.9,2421.1
2064.1,2532.1
978.1,1341.9
1776,2145.6
2195.5,2348.8
2784.8,2571.6
556.6,857.8
874.7,674.9
1402.9,1689.9
6741.5,6890.6
2426.7,2365.4
10455.1,9997.8
2778.4,2793.1
3217.7,3600.2
165.4,596.1
2594.7,2463.7
2066.9,2410.4
1303.2,1392.1
656.2,926.9
731.5,1415.8
674.9,1304.1
1046.2,1624.7
2252.7,2260.4
2020.3,2162.9
4803.2,4771.7
1171.5,1426.5
3215.5,3279.4
2041,2045.6
11811,11839.4
7715.6,8034.9
9485.7,9700.4
3697.2,4158.1
1389.1,1460.9
2166.2,2174.6
2650.1,2448.2
4221.9,4161.3
4859.9,4870.6
3640.1,2907.5
1245.2,807.8
2044.3,2158.4
4509.2,4724.5
865.3,1532.9
8620.3,8869
8417.1,8079.8
4397.5,4469
6116.2,6018.8
1834.4,1998.6
6003,6297.2
759.8,1138.8
5047.5,5067.9
1433,1561.6
9312.2,9056.9
1048.8,1107.6
4225.5,4266.7
888.7,1293.8
826.5,762.6
3675.6,3549.8
6359,6004.7
9108.9,9569.1
611.7,1056.2
1093.4,1951.3
807.6,882.2
1015.4,1448.5
3421.6,3635.3
1920.7,2135.6
3991.6,4346.2
357.8,629.6
458.4,689.5
1122,1583.7
913.3,828.9
159.7,812.5
4893,4927.2
1433.7,1807.7
2317.7,2304.1
4252.2,3918.9
1177.5,1510.2
5456.8,5418.9
1233,1335.4
2033,1883.4
1115,1135.4
935.3,1046.1
7358.6,6876.4
3862.7,3854.1
993.6,1140.9
7347.3,7469.8
1826,2222.1
9432.2,8262.6
3277.2,3932
2460.2,2393.8
4272.1,4111.9
-79.4,513.6
3166.5,2970.7
3793.8,3960.7
493.7,883.6
678.9,798.6
2025.1,1907.5
261.5,503.6
3082.1,3173.2
777.8,846.4
3531.1,3598.8
825.7,996.5
608.6,1127.8
1367.3,1478.4
4265.2,4026.8
2005.2,2346.2
2205,2051.7
2645.9,2646.3
6427,5830.2
478.5,723.9
1702.1,2147.2
437.7,662.8
4186.2,4182.3
795.3,803.6
1498.5,1726.7
1263.2,1485.8
6091.7,6154.2
280.6,691.1
1030.2,1354.9
1223.4,1506.7
4292.8,4413.1
4001.3,3748.8
1173,1139.9
1618.5,1817.6
1876.5,2285
26964.1,28057.4
5999.8,6313.7
1069.4,1312.5
6480.4,6809.8
2412.4,2983.2
6620.6,6274.2
2787.8,2301.6
2244.5,2746.2
1623,1847.7
3222,3386.8
7500.7,7108.5
5696.5,5231.2
1571,1812.2
1852.2,1854.3
2164.9,2499.1
1773.5,2367.1
995.6,1719.2
1837.7,2168.1
3977.5,3931.8
9561.5,9559.8
7629.9,7496.1
2490.7,2528.7
5421.3,5329.2
7054.5,6670.2
8299.7,7388.4
4196.3,4146.9
2235.7,2107.7
7416,7175.4
10221.5,10879.4
2334.3,2446.1
4541.1,4564.4
2109.7,2428.4
6809.1,7076.9
2067.5,2278.1
1072.7,1358.6
2572.4,2628.2
6196.9,6249.3
1872.1,1919.9
2893.8,2552.7
971.9,1638.6
577.2,831.8
8790.6,8862.8
5287.2,5308.5
701.1,967.8
1579,2133
4270.5,4326.4
956.4,1211
6813.2,7146.2
2418,2355.7
17011.5,16275.9
1557.9,1629.1
5018,4892.8
979.6,1168.3
1604.1,1825.8
741,1070.7
3556,3722.7
5204.7,5434.2
1097.1,1467.1
3667.5,3618.6
703.6,869.8
460.3,764.8
1638,1627.9
5802.5,5724.7
4952.2,5288.2
1165.9,1468.1
1417.6,1777.4
4584.4,4760.5
3034.9,3489.8
